Date,Year,Month,Day,Location,City,State,Plastic drink bottles,Food wrappers,Plastic grocery bags,"Plastic bags (Zip-loc, etc)",Straws/stirrers,Utensils,Plastic cups/plates,Plastic take away containers,Plastic bottle caps,Plastic lids,Cigarettes,Vaping cartidges/pods,Cigar tips,Personal hygiene,Dental/floss picks,Tampons/applicators,Wipes,Toys,Balloons,Lighters,Shotgun shells/wadding,Strapping bands,Zip-ties,Shipping/packaging,Plastic sheeting/tape,Oil/lube bottles,Bleach/cleaner bottles,Masks (reusable/fabric),Masks (disposable),Gloves (disposable),Hand sanitizer,Cans,Metals caps/lids,Batteries,Metal pieces,Glass bottles,Glass pieces,Tires,Rubber pieces,Shoes,Fabric pieces,Clothing/towels/gloves,Paper straws,Paper bags,Paper cups/plates,Paper/tissues/napkins,Paper Shipping/packaging,Bait containers/crates,Lobster claw bands,Fishing nets,Lures and lightsticks,Derelict traps/trap pieces,Buoys/floats,Rope,Micro plastic 0-5mm,SMALL plastic 5-30mm,LARGE plastic >30mm,Line/net fiber: MICRO 0-5mm,Line/net fiber: SMALL 5-30mm,Line/net fiber: LARGE >30mm,Resin Pellets,BBs/beads,Foam cups/plates,Foam take away containers,Micro foam 0-5mm,SMALL foam 5-30mm,LARGE foam >30mm,Dock Foam (any size),Foam Toys,Foam Toys (water/pool),Foam Shipping/packaging,Foam Buoys,Foam Coolers,Pink Construction Foam,Blue Construction Foam,Construction Foam w Foil,Foam Meat Trays,Home & garden items,Car/boat parts,Other,Unidentified pieces,Type of cleanup,Type of location,Distance cleaned (miles),Duration (hrs),Start time,End time,Weather,Weather (wind knots),Recent weather,Tide,Flow,Recent events,Total weight (lb),# of participants,Unusual items,Notes/comments,Plastic Total,PPE Total,Metal Total,Glass/Rubber Total,Paper/Cloth Total,Fishing Debris Total,"Microplastics, Fibers, Fragments Total",Foam Total,Other Total,Total Total,Outlier
7/23/17,2017,July,23,Hurricane Island - North beach walk,,ME,3,18,6,0,1,0,0,0,5,1,0,0,0,0,0,2,1,0,11,0,1,0,2,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,3,20,0,0,4,2,22,0,2,4,0,0,0,0,0,6,0,2,3,5,0,0,0,0,0,0,0,0,0,0,1,3,0,0,Shoreline (hands),Rocky Beach,0.20,0.50,1730.00,1800.00,Clear/Sunny,10.00,,High,,None,,3.00,11 balloons,a lot of seaweed,57.00,0.00,0.00,1.00,3.00,51.00,6.00,16.00,4.00,61.00,O
7/24/17,2017,July,24,Greens Island - BBC,,,202,53,15,0,1,1,1,3,71,8,1,0,1,4,0,2,4,8,39,2,8,0,20,0,23,25,53,0,0,0,0,18,6,0,0,6,30,0,0,3,0,1,0,0,0,0,7,7,9,0,0,20,254,193,0,167,67,0,10,0,0,0,284,3,0,182,127,0,0,0,0,0,0,0,0,0,0,10,16,1,0,Shoreline (hands),Rocky Beach,,1.25,1000.00,1115.00,Cloudy,,,High,,None,,16.00,5 gallons of engine oil and post office pallet,Found rubber duckie!!!; Mid tide rising,545.00,0.00,24.00,36.00,11.00,483.00,244.00,596.00,27.00,572.00,O
7/25/17,2017,July,25,Heron Neck EAST,,ME,64,18,2,0,0,0,0,0,9,0,0,0,0,4,0,0,0,1,4,2,1,0,10,0,12,5,7,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,4,2,1,6,0,0,8,80,63,3,11,26,0,0,0,0,0,60,2,2,21,56,0,0,0,0,0,0,0,0,0,0,2,1,0,0,Shoreline (hands),Rocky Beach,,0.80,1440.00,1530.00,Clear/Sunny,0-5,,High,Ebbing,None,,8.00,3 prescription bottles,,139.00,0.00,2.00,3.00,6.00,158.00,40.00,141.00,3.00,142.00,O
7/25/17,2017,July,25,Heron Neck WEST,,ME,51,6,4,0,1,0,0,0,5,0,0,0,0,3,0,0,0,0,21,0,0,0,2,0,9,0,8,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,7,77,32,0,4,10,0,0,0,0,0,76,3,0,10,38,0,0,0,0,0,0,0,0,0,0,3,0,0,0,Shoreline (hands),Rocky Beach,,0.80,1530.00,1620.00,Clear/Sunny,0-5,,High,Ebbing,None,,8.00,21 balloons! Arg.,,110.00,0.00,6.00,0.00,3.00,119.00,14.00,127.00,3.00,113.00,O
7/27/17,2017,July,27,"Sandy Beach, Rockland",Rockland,ME,1,44,5,0,5,2,5,13,23,6,64,0,0,2,0,0,2,1,2,3,0,0,6,1,40,0,1,0,0,0,0,13,3,0,11,4,9,0,0,3,1,0,0,2,0,2,0,0,8,0,0,9,7,23,0,1,11,0,0,5,0,0,10,0,0,33,8,0,0,0,0,0,0,0,0,0,0,7,27,7,0,Shoreline (hands),Rocky Beach,,1.30,1030.00,1150.00,Cloudy,44324.00,,High,Flooding,None,,8.00,"5 tea lights from paper lanterns, huge cans of beer",Our first urban beach in midcoast Maine,226.00,0.00,27.00,13.00,8.00,47.00,17.00,51.00,41.00,267.00,O
7/30/17,2017,July,30,Greens Island - Hurricane Sus. Camp,,,5,13,11,0,2,0,0,0,6,0,0,0,0,1,0,0,0,0,5,0,1,0,8,0,8,0,0,0,0,0,0,0,0,0,0,19,66,0,0,0,0,0,0,0,0,12,0,0,7,0,0,16,36,19,0,12,7,0,0,3,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,Shoreline (hands),Rocky Beach,,0.50,1545.00,1615.00,Clear/Sunny,44326.00,None,,Flooding,None,,28.00,hookset disk!,with sustainability camp and marine bio,60.00,0.00,0.00,85.00,12.00,78.00,22.00,47.00,12.00,72.00,O
8/15/17,2017,August,15,Star Island,Rye,NH,123,31,20,0,4,2,0,2,0,0,2,0,1,6,0,2,0,6,27,2,14,0,9,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,10,0,0,14,0,0,45,36,107,0,0,3,0,0,0,0,0,30,0,0,1,119,0,0,0,0,0,0,0,0,0,0,46,1,7,0,Shoreline (hands),Rocky Beach,,1.25,940.00,1045.00,Cloudy,0-5,Rain Event,,Ebbing,None,,24.00,"4 hookset disks! 1 art supplies, 2 fireworks","High school group joined for part of cleanup. Seagull swallowed a hook, attached to line and got caught in the rocks. Freed by trained volunteer Elizabeth Hogan.",254.00,0.00,1.00,1.00,11.00,202.00,3.00,150.00,54.00,308.00,O
7/20/17,2017,July,20,E. Boothbay - small rocky cove BSSC,East Boothbay,ME,0,3,0,0,0,0,0,0,8,1,0,0,0,1,0,0,0,0,2,0,2,0,47,0,124,0,0,0,0,0,0,0,1,0,0,0,5,0,1,0,7,0,0,0,0,0,0,0,3,2,0,0,5,41,0,0,3,0,0,0,0,0,9,0,0,0,21,0,0,0,0,0,0,0,0,0,0,3,21,1,0,Shoreline (hands),Rocky Beach,0.02,0.25,830.00,850.00,Clear/Sunny,0-5,None,,Ebbing,None,,6.00,1 ceramic piece,Small fast cleanup for BSSC staysails to sort; rocky boatpark,188.00,0.00,1.00,6.00,7.00,51.00,3.00,30.00,25.00,213.00,O
8/8/17,2017,August,8,"Seapoint Beach, Kittery, ME with NEAq",Kittery,ME,0,33,14,0,5,1,0,2,25,0,88,0,12,6,0,0,0,5,10,2,11,0,8,5,3,0,0,0,0,0,0,6,0,0,0,16,0,0,0,1,8,1,0,4,0,0,9,7,40,0,0,75,3,100,26,15,15,0,0,6,0,0,6,0,15,0,5,0,0,0,0,0,0,0,0,0,0,12,0,10,0,Shoreline (hands),Other,,0.50,915.00,945.00,Cloudy,0-5,Rain Event,,Flooding,None,,20.00,10 fireworks,"Cleanup and sort with NEAq campers, 9 kids, 3 counselors; rural/residential",230.00,0.00,6.00,16.00,23.00,225.00,62.00,26.00,22.00,252.00,O
8/9/17,2017,August,9,"Pier 4, Boston - Courageous Sailing Center",Boston,MA,3,36,1,0,26,3,0,0,8,0,143,0,1,13,0,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,1,0,16,0,38,0,0,2,0,0,0,0,1,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Shoreline (hands),Private Dock,0.50,0.25,800.00,815.00,Clear/Sunny,0-5,None,,Ebbing,None,,4.00,camp/art supplies,Cleanup by Rozalia crew for trash sorting game with Courageous junior sailors,249.00,0.00,6.00,0.00,55.00,3.00,9.00,0.00,0.00,249.00,O
8/11/17,2017,August,11,"Charlestown, MA - CBI",Charlestown,MA,5,16,3,0,5,6,3,5,8,11,30,0,1,10,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,3,0,0,0,1,0,0,0,2,0,1,0,0,0,14,3,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,Shoreline (hands),Other,0.50,0.25,745.00,800.00,Clear/Sunny,0-5,None,,Flooding,None,,6.00,"1 camera film, 2 photographs",Trash collected for CBI data game; city streets,114.00,0.00,3.00,1.00,20.00,1.00,4.00,4.00,6.00,120.00,O
8/16/17,2017,August,16,Malaga Island - Seacoast Sci. Center,Phippsburg,ME,12,9,13,0,1,0,0,2,7,2,2,0,0,0,0,0,1,0,21,0,1,0,3,0,0,0,0,0,0,0,0,3,1,0,0,0,18,0,0,2,0,0,0,0,0,0,0,0,2,0,0,85,5,27,0,0,4,0,0,0,0,0,0,0,0,7,57,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Shoreline (hands),Rocky Beach,0.50,0.25,1320.00,1240.00,Clear/Sunny,44326.00,None,,Flooding,None,,20.00,high number of balloons - 21,SETM program with Seacoast Science Center kids and counselors,74.00,0.00,4.00,18.00,2.00,119.00,4.00,64.00,1.00,75.00,O
9/16/17,2017,September,16,"Oakledge Park, Burlington VT - ICC with WND&WVS",Burlington,VT,4,160,12,0,16,5,3,1,41,5,108,0,14,47,0,0,2,14,2,0,18,0,7,0,64,0,0,0,0,0,0,7,16,0,4,5,29,0,1,1,1,6,0,7,0,30,2,0,0,0,0,0,0,4,0,133,33,0,0,0,0,0,2,0,1,18,2,0,0,0,0,0,0,0,0,0,0,9,4,19,0,Shoreline (hands),Sandy Beach,0.25,1.50,1010.00,1145.00,Clear/Sunny,0-5,None,Low,,None,,11.00,"glass pipe, 5 yellow foam squares, fin insert, chip bag clip, 4 fireworks","Observationally there was less trash than in previous years. Lake level was low, allowing greater access to the left shoreline.",523.00,0.00,27.00,35.00,47.00,4.00,166.00,23.00,32.00,555.00,O
8/12/18,2018,August,12,"Old Cove, Matinicus, ME",,ME,132,359,67,0,2,181,892,251,42,7,1,0,0,14,0,1,1,54,0,1,1,0,291,0,59,2,2,0,0,0,0,404,2,0,99,2,0,0,0,10,75,26,0,0,0,0,5,46,75,0,1,63,9,605,0,96,447,0,41,2,0,0,1,4,0,0,2,0,0,0,0,0,0,0,0,0,0,81,89,257,0,Shoreline (hands),Rocky Beach,0.10,2.00,1230.00,1430.00,Clear/Sunny,,None,High,Ebbing,None,,6.00,"vacuum, crate labels","other: crate labels: 161; bread clips: 23; melted plastic: 29; Keurig cups: 10 (1 reusable); rubber gaskets 26; ceramic: 7. we heard people are burning trash at low tide, saw evidence of that. Steve Rosen thought it might nearly allbe coming from someone who works on traps and is throwing away their shop trash (based on all dirty line, type of trap pieces) also take away container were fairly consistent -might be coning from one household but we never found anything with a name.",2360.00,0.00,505.00,2.00,116.00,799.00,586.00,7.00,427.00,2787.00,O
8/13/18,2018,August,13,"Sand Cove, Greens Island BBC, ME",,ME,8,3,0,0,0,0,2,1,4,0,0,0,1,3,0,0,0,0,3,0,1,0,9,0,0,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,4,0,0,5,27,60,0,8,18,0,0,0,0,0,0,0,23,33,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0,Shoreline (hands),Other,,20.00,,,Cloudy,5.00,None,,Flooding,None,,14.00,very large aquaculture cover,rocky/cobble/forest,41.00,0.00,1.00,0.00,3.00,98.00,26.00,56.00,18.00,59.00,O
8/13/18,2018,August,13,"FAR Sand Cove, Greens Island BBC, ME",,ME,308,24,7,0,1,1,2,0,30,8,0,0,0,8,0,0,0,0,24,1,0,0,50,1,2,7,18,0,0,0,0,13,4,0,0,1,0,0,0,0,0,11,0,0,0,0,0,4,4,0,0,7,174,71,0,0,0,0,24,0,0,0,145,10,8,88,211,0,0,0,0,0,0,0,0,0,0,7,4,2,0,Shoreline (hands),Other,,40.00,,,Cloudy,5.00,None,,Flooding,None,,14.00,skull of ?,"Since there was relatively little on the regular beach, we extended the cleanup for the first year to the point; rocky/cobble/forest",492.00,0.00,17.00,1.00,11.00,260.00,24.00,462.00,13.00,505.00,O
7/13/18,2018,July,13,"Palmer cove, MA, SSCW",Palmer Cove,MA,4,75,0,0,0,0,3,0,12,0,210,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Shoreline (hands),Sandy Beach,0.10,1.00,,,Clear/Sunny,,Storm Event,,,,,1.00,,this was one of the beaches in the Salem Sound Coast Watch multi-beach clean up,311.00,0.00,0.00,0.00,0.00,0.00,0.00,65.00,0.00,311.00,O
7/14/18,2018,July,14,"Lead Mills, Salem, MA, SSCW",Salem,MA,4,7,3,0,12,1,0,0,8,1,1,0,0,1,0,0,0,4,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,0,1,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Shoreline (hands),Sandy Beach,0.06,1.00,0.48,0.52,Clear/Sunny,,Draught,,,,,1.00,rubber ducky (pirate),this was one of the beaches in the Salem Sound Coast Watch multi-beach clean up; no rain for a week,49.00,0.00,1.00,3.00,1.00,1.00,4.00,14.00,0.00,49.00,O
7/13/18,2018,July,13,"Devereaux Beach,Marblehead, MA,SSCW",Marblehead,MA,4,38,0,0,17,6,2,1,68,2,235,0,12,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,12,0,0,0,0,4,0,0,0,14,0,0,4,0,0,2,0,23,143,0,0,0,0,0,1,0,0,0,0,162,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Shoreline (hands),Sandy Beach,,,,,Clear/Sunny,,None,,,,,3.00,,this was one of the beaches in the Salem Sound Coast Watch multi-beach clean up. It was pre-storm data,398.00,0.00,4.00,12.00,18.00,29.00,144.00,166.00,0.00,398.00,O
7/15/18,2018,July,15,"Devereaux Beach,Marblehead, MA,SSCW",Marblehead,MA,11,290,33,0,103,9,26,15,230,18,106,0,25,15,0,5,0,19,22,1,1,0,29,1,380,0,0,0,0,0,0,3,1,0,1,0,0,0,0,2,2,1,0,0,0,34,0,8,32,0,2,9,1,69,0,23,73,0,0,0,0,0,29,0,2,56,19,0,0,0,0,0,0,0,0,0,0,11,0,5,0,Shoreline (hands),Sandy Beach,,,,,Clear/Sunny,,,,,,,3.00,Hooksett disks,this was one of the beaches in the Salem Sound Coast Watch multi-beach clean up. It was post-storm data,1339.00,0.00,5.00,0.00,39.00,121.00,96.00,106.00,16.00,1355.00,O
7/15/18,2018,July,15,"Dead Horse Beach, Salem, MA, SSCW",Salem,MA,47,167,60,0,86,28,0,12,122,21,403,0,0,26,0,0,0,24,5,1,0,0,7,0,6,0,0,0,0,0,0,21,14,0,0,8,70,1,0,0,0,0,0,1,5,0,0,3,2,0,0,1,0,11,41,0,2,3,1,0,0,0,0,2,0,119,0,0,0,0,0,0,0,0,0,0,0,116,5,24,0,Shoreline (hands),Sandy Beach,0.10,1.00,0.42,0.46,Clear/Sunny,,,,,,,10.00,,this was one of the beaches in the Salem Sound Coast Watch multi-beach clean up,1015.00,0.00,35.00,79.00,6.00,17.00,47.00,121.00,145.00,1160.00,O
7/15/18,2018,July,15,"Long Beach, Gloucester, MA, SSCW",Gloucester,MA,0,12,0,0,0,4,1,0,4,0,15,0,0,1,0,0,0,1,2,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Shoreline (hands),Sandy Beach,,,,,,,,,,,,1.00,,this was one of the beaches in the Salem Sound Coast Watch multi-beach clean up,43.00,0.00,1.00,0.00,1.00,0.00,20.00,7.00,0.00,43.00,O
7/14/18,2018,July,14,"Woodbury, MA, SSCW",Woodbury,MA,1,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,1,0,0,0,0,0,1,1,0,12,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,3,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,Shoreline (hands),Sandy Beach,,,,,Cloudy,,None,,,,,,,this was one of the beaches in the Salem Sound Coast Watch multi-beach clean up,13.00,0.00,14.00,1.00,2.00,4.00,5.00,0.00,10.00,23.00,O
7/15/18,2018,July,15,"Collins Cove, MA",Collins Cove,MA,1,19,0,0,4,0,0,0,7,1,96,0,3,1,0,0,2,3,2,0,0,0,2,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,0,8,13,0,0,0,0,0,1,0,6,33,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Shoreline (hands),,,,,,Cloudy,,,,,,,,,this was one of the beaches in the Salem Sound Coast Watch multi-beach clean up,143.00,0.00,2.00,0.00,2.00,3.00,21.00,41.00,2.00,145.00,O
7/15/18,2018,July,15,"Phillips Beach, Swampscott, MA",Swampscott,MA,6,16,0,0,0,0,0,0,5,0,1,0,0,1,0,0,0,2,1,0,0,0,2,1,0,0,0,0,0,0,0,5,6,0,1,3,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,2,0,7,0,0,0,0,0,1,0,0,1,0,3,6,10,0,0,0,0,0,0,0,0,0,0,2,0,0,0,Shoreline (hands),Sandy Beach,0.50,70.00,0.38,0.43,Cloudy,,Rain Event,,,,,1.00,2 full beer bottles,this was one of the beaches in the Salem Sound Coast Watch multi-beach clean up,35.00,0.00,12.00,4.00,2.00,10.00,1.00,20.00,2.00,37.00,O
8/1/18,2018,August,1,"Damaris Cove, By East Booth Bay, ME",East Boothbay,ME,65,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,5,2,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,35,51,89,0,0,0,0,0,0,0,0,0,0,0,9,49,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Shoreline (hands),Rocky Beach,0.25,60.00,,,Cloudy,10.00,,,Flooding,,,13.00,plastic owl,Clean up wit the Yales,87.00,0.00,3.00,0.00,0.00,183.00,0.00,58.00,1.00,88.00,O
8/2/18,2018,August,2,"East Booth Bay, ME, BBSSC",East Boothbay,ME,4,5,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,32,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,Shoreline (hands),Marina,0.25,60.00,,,Clear/Sunny,,,Mid,Flooding,Summer Camp,,,,Clean up with BBSSC students in boat yard of Ocean Point Marina,39.00,0.00,15.00,9.00,0.00,12.00,32.00,49.00,5.00,44.00,O
8/13/18,2018,August,13,"North Mooring field of Hurricane Island, ME",,ME,3,4,10,0,0,0,2,0,1,1,2,0,0,0,0,0,0,0,3,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,1,0,1,2,17,0,0,4,4,16,0,1,2,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,3,1,0,Surface (hands),Other,0.25,,,,Cloudy,,,,,,,8.00,unopened hotdogs,seaweed patches/mooring,32.00,0.00,2.00,0.00,4.00,43.00,4.00,4.00,5.00,37.00,O
8/9/18,2018,August,9,"Rockland, ME, Apprenticeshop beach",Rockland,ME,1,60,13,0,3,0,37,0,14,1,7,0,0,3,0,0,0,0,2,0,0,0,3,0,45,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,2,0,2,2,5,0,0,2,0,0,3,4,28,11,5,7,0,0,0,0,0,11,0,28,89,47,0,0,0,0,0,0,0,0,0,0,2,18,2,0,Shoreline (hands),Sandy Beach,0.25,60.00,,,Clear/Sunny,,,Low,,Summer Camp,,5.00,,Great clean up while friend making and had a group discussion with staff and campers from their sailing program.,189.00,0.00,0.00,41.00,11.00,37.00,23.00,175.00,22.00,211.00,O
8/9/18,2018,August,9,"Rockland, ME, Apprenticeshop boatyard",Rockland,ME,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,1,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Shoreline (hands),Marina,0.25,,,,Clear/Sunny,,,,,Summer Camp,,5.00,,,7.00,0.00,0.00,1.00,0.00,8.00,1.00,7.00,2.00,9.00,
8/9/18,2018,August,9,"Rockland, ME, Boatyard beach, south of Apprenticeshop boatyard",Rockland,ME,1,9,3,0,3,1,0,0,10,2,2,0,1,4,0,0,0,0,0,0,0,0,7,0,46,0,0,0,0,0,0,1,0,0,7,3,1,0,0,3,4,1,0,0,0,0,0,0,2,0,0,2,2,20,1,54,2,0,0,0,0,0,30,0,0,60,23,0,0,0,0,0,0,0,0,0,0,0,14,4,0,Shoreline (hands),Sandy Beach,0.25,40.00,,,Cloudy,,,,,,,1.00,,,89.00,0.00,8.00,4.00,8.00,26.00,57.00,113.00,18.00,107.00,O
7/11/18,2018,July,11,"Courageous Sailing, Boston Harbor",Boston,MA,0,4,2,0,4,0,0,0,2,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,20,15,3,0,0,0,0,0,3,0,5,2,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Other,Private Dock,,80.00,,,,,,,,,,50.00,,Surface dock tow,23.00,0.00,0.00,0.00,4.00,0.00,38.00,14.00,2.00,25.00,O
7/13/18,2018,July,13,"Courageous Sailing, Boston Harbor",Boston,MA,3,33,3,0,6,0,3,0,21,2,2,0,0,0,0,0,0,1,0,0,0,0,0,2,41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,2,8,10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,Private Dock,,60.00,,,,,,,,,,20.00,,Surface dock tow,117.00,0.00,0.00,1.00,2.00,1.00,20.00,2.00,0.00,117.00,O
7/9/18,2018,July,9,"Courageous Sailing, Boston Harbor",Boston,MA,0,9,0,0,1,0,0,0,11,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,9,0,0,1,0,0,0,0,0,83,15,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Other,Private Dock,,40.00,,,,,,,,,,20.00,,Surface dock tow,35.00,0.00,0.00,0.00,0.00,1.00,13.00,102.00,1.00,36.00,O
7/12/18,2018,July,12,"Carson Beach, South Boston, MA, Three Main community Clean up",Boston,MA,33,205,52,0,39,32,26,24,219,10,697,0,10,9,0,1,0,27,168,4,0,0,15,0,1,0,0,0,0,0,0,4,79,1,6,11,0,0,3,9,0,15,0,0,4,68,19,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,Shoreline (hands),Sandy Beach,0.75,75.00,0.44,0.49,Clear/Sunny,fair,,Low,,,34.60,36.00,,Community Clean up with Corporate Partner Three Main,1572.00,0.00,90.00,14.00,115.00,1.00,3.00,8.00,2.00,1574.00,O
5/7/18,2018,May,7,"Starr Farm Beach, Burlington, VT",Burlington,VT,35,5,1,0,0,0,5,0,8,2,1,0,0,9,0,1,0,8,0,1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,1,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,2,5,0,0,2,0,0,0,0,110,511,82,0,0,0,0,0,0,0,0,0,0,7,1,0,0,Shoreline (hands),Sandy Beach,0.25,60.00,,,Clear/Sunny,,,,,,,2.00,,,77.00,0.00,5.00,2.00,5.00,6.00,9.00,703.00,8.00,85.00,O
7/6/18,2018,July,6,"Neuston Tow, East of Smutty Nose, Beginning location 42 58.948N 70 35.431W ending locaiton 42 58.672N and 70 34.741W",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Neuston net,Open Water,,,0.45,11;05,Clear/Sunny,,,Low,,,,7.00,,Neuston Tow East of Isle of Shoals,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,
7/6/18,2018,July,6,"Neuston Tow, East of Smutty Nose, Beginning location 42 58.518N and 70 33.797W ending location 42 58.274N and 70 33.025W",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Neuston net,Open Water,,,0.49,0.50,Clear/Sunny,,,Low,,,,7.00,,Neuston Tow East of Isle of Shoals,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,
8/1/18,2018,August,1,"East Booth Bay, ME, BBSSC",East Boothbay,ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,0,0,0,0,0,0,0,98,56,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,Shoreline (hands),Sandy Beach,0.25,60.00,,,Clear/Sunny,,,,,,,13.00,,,0.00,0.00,0.00,0.00,0.00,0.00,19.00,158.00,6.00,6.00,O
8/5/18,2018,August,5,"Herons Neck, ME-Hurricane Island Fnd.",,ME,158,11,0,0,0,0,6,5,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,2,8,18,0,0,0,0,9,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,23,0,108,30,0,1,0,0,0,0,0,0,0,0,180,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,218.00,0.00,9.00,1.00,4.00,135.00,31.00,209.00,0.00,218.00,O
